age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
27,management,single,tertiary,no,1720,no,no,cellular,3,nov,284,2,273,1,failure,yes
53,services,divorced,secondary,no,0,no,no,cellular,12,mar,80,2,999,0,unknown,yes
71,retired,married,tertiary,no,653,no,no,telephone,3,sep,471,1,189,1,success,yes
46,housemaid,married,secondary,no,38,no,no,cellular,25,nov,541,1,999,0,unknown,yes
60,retired,married,secondary,no,404,no,no,cellular,5,mar,308,2,196,2,failure,yes
64,management,married,tertiary,no,3951,no,no,cellular,28,jan,134,1,91,1,success,yes
58,management,married,secondary,no,2155,no,yes,cellular,11,aug,248,2,182,7,success,yes
26,management,single,tertiary,no,-3,no,no,cellular,13,apr,1022,2,999,0,unknown,yes
72,retired,married,secondary,no,5715,no,no,cellular,17,may,1114,1,181,2,success,yes
32,technician,single,tertiary,no,0,yes,yes,cellular,13,may,440,2,999,0,unknown,yes
32,management,single,tertiary,no,0,no,no,cellular,5,feb,550,4,999,0,unknown,yes
65,housemaid,married,primary,no,715,no,no,cellular,11,mar,323,1,999,0,unknown,yes
35,technician,single,tertiary,no,470,yes,no,cellular,25,jul,743,13,999,0,unknown,yes
30,technician,single,secondary,no,3144,no,no,cellular,19,may,212,2,999,0,unknown,yes
56,retired,divorced,tertiary,no,13094,no,no,cellular,25,may,1064,1,999,0,unknown,yes
35,self-employed,single,tertiary,no,353,no,no,cellular,12,aug,582,1,999,0,unknown,yes
78,retired,married,unknown,no,3208,no,no,telephone,20,may,351,3,999,0,unknown,yes
55,technician,married,secondary,no,264,yes,yes,cellular,31,jul,1150,5,999,0,unknown,yes
61,self-employed,divorced,tertiary,no,6,yes,no,cellular,14,apr,133,2,999,0,unknown,yes
23,management,single,tertiary,no,1506,no,no,cellular,9,mar,131,4,999,0,unknown,yes
44,blue-collar,single,secondary,no,0,no,no,cellular,20,apr,133,1,999,0,unknown,yes
54,unknown,married,secondary,no,2206,no,no,cellular,12,nov,104,1,99,2,other,yes
38,blue-collar,married,primary,no,1852,yes,no,cellular,13,may,606,1,999,0,unknown,yes
44,blue-collar,single,primary,no,1593,yes,no,unknown,29,may,828,3,999,0,unknown,yes
36,management,married,tertiary,no,9,no,no,cellular,11,aug,386,4,999,0,unknown,yes
60,retired,married,secondary,no,1690,no,no,unknown,20,jun,1467,4,999,0,unknown,yes
50,entrepreneur,married,tertiary,no,230,no,no,telephone,30,jul,1089,4,999,0,unknown,yes
61,retired,married,tertiary,no,3140,yes,yes,cellular,6,aug,975,4,98,1,unknown,yes
30,management,single,tertiary,no,12857,yes,no,cellular,6,nov,150,1,999,0,unknown,yes
35,management,single,tertiary,no,565,yes,no,unknown,30,may,763,1,999,0,unknown,yes
34,management,married,tertiary,no,606,no,no,cellular,20,apr,97,1,999,0,unknown,yes
34,admin.,married,tertiary,no,69,no,yes,cellular,3,aug,263,3,251,3,success,yes
45,management,married,tertiary,no,31472,no,no,cellular,19,jul,568,7,999,0,unknown,yes
56,retired,married,secondary,no,1044,no,no,telephone,3,jul,353,2,999,0,unknown,yes
36,management,single,tertiary,no,490,no,no,cellular,28,aug,207,8,98,1,failure,yes
41,management,married,secondary,no,456,yes,no,cellular,11,aug,734,4,999,0,unknown,yes
24,admin.,single,secondary,no,1295,no,no,cellular,21,apr,476,1,999,0,unknown,yes
33,entrepreneur,single,tertiary,no,300,yes,yes,cellular,30,jan,922,5,999,0,unknown,yes
30,management,single,tertiary,no,1028,no,no,cellular,4,feb,1294,2,999,0,unknown,yes
56,admin.,divorced,secondary,no,1693,no,no,cellular,26,oct,238,4,442,4,failure,yes
45,management,married,tertiary,no,160,no,no,cellular,30,apr,619,1,999,0,unknown,yes
56,management,married,tertiary,no,12356,yes,no,cellular,26,may,410,1,551,5,other,yes
71,retired,divorced,primary,no,1729,no,no,cellular,17,nov,456,2,999,0,unknown,yes
31,management,married,secondary,no,0,no,no,cellular,11,aug,720,1,999,0,unknown,yes
35,blue-collar,married,secondary,no,563,no,yes,cellular,4,jun,147,1,119,3,failure,yes
56,blue-collar,married,primary,no,827,yes,no,telephone,15,may,462,4,999,0,unknown,yes
76,retired,married,primary,no,2223,no,no,telephone,4,feb,429,1,999,0,unknown,yes
31,management,married,tertiary,no,3160,yes,no,cellular,26,apr,688,2,999,0,unknown,yes
48,management,married,tertiary,no,1147,no,no,cellular,5,aug,389,1,64,2,success,yes
32,management,single,tertiary,no,354,no,no,cellular,4,mar,177,2,133,5,other,yes
35,admin.,divorced,secondary,no,1085,no,no,cellular,5,jun,199,1,86,7,success,yes
48,unknown,single,unknown,no,1819,no,no,cellular,2,sep,1440,1,458,1,failure,yes
47,housemaid,married,secondary,no,3940,yes,no,cellular,5,aug,226,3,97,2,failure,yes
43,admin.,single,secondary,no,733,yes,no,cellular,21,aug,126,1,88,4,success,yes
32,technician,single,tertiary,no,4665,yes,no,unknown,21,may,860,2,999,0,unknown,yes
27,admin.,married,secondary,no,1293,yes,no,cellular,8,apr,1665,3,999,0,unknown,yes
32,admin.,single,secondary,no,344,no,no,cellular,26,may,530,2,999,0,unknown,yes
28,admin.,single,secondary,no,2290,yes,no,cellular,18,may,2301,1,999,0,unknown,yes
26,technician,single,tertiary,no,15161,no,no,cellular,2,feb,280,1,999,0,unknown,yes
42,management,single,tertiary,no,0,yes,yes,unknown,5,may,562,2,999,0,unknown,yes
47,management,married,tertiary,no,288,no,no,cellular,31,mar,193,1,181,1,success,yes
31,admin.,married,secondary,no,97,yes,no,unknown,19,may,607,1,999,0,unknown,yes
58,retired,married,primary,no,565,no,no,telephone,7,jul,876,1,999,0,unknown,yes
58,admin.,married,secondary,no,169,no,no,cellular,15,feb,216,1,91,4,success,yes
65,retired,married,primary,no,308,no,no,cellular,1,sep,400,1,999,0,unknown,yes
39,technician,single,unknown,no,45248,yes,no,unknown,6,may,1623,1,999,0,unknown,yes
33,technician,single,tertiary,no,1636,yes,no,cellular,4,may,592,1,66,1,success,yes
36,technician,married,secondary,no,2473,no,no,cellular,28,aug,965,4,999,0,unknown,yes
36,admin.,single,secondary,no,148,yes,no,cellular,15,may,1357,4,374,2,failure,yes
24,technician,single,secondary,no,409,yes,no,unknown,16,may,912,1,999,0,unknown,yes
30,self-employed,married,tertiary,no,1785,no,no,unknown,17,oct,235,1,999,0,unknown,yes
41,admin.,divorced,secondary,no,6046,yes,yes,telephone,14,sep,185,2,999,0,unknown,yes
53,admin.,divorced,secondary,no,0,yes,yes,cellular,6,aug,1452,1,98,2,failure,yes
25,management,single,tertiary,no,528,no,no,cellular,14,aug,201,1,999,0,unknown,yes
48,management,married,tertiary,no,1093,yes,yes,cellular,13,oct,1226,2,999,0,unknown,yes
62,retired,married,tertiary,no,2557,yes,no,cellular,10,nov,404,1,57,8,success,yes
28,unemployed,single,primary,no,236,no,no,cellular,4,may,193,1,87,3,failure,yes
30,blue-collar,single,secondary,no,161,no,yes,telephone,8,sep,298,3,999,0,unknown,yes
46,admin.,married,secondary,no,-522,yes,no,cellular,27,mar,243,3,239,13,other,yes
72,retired,married,unknown,no,1940,no,no,telephone,4,dec,705,2,999,0,unknown,yes
42,management,married,tertiary,no,372,yes,no,cellular,4,aug,153,3,1,2,success,yes
75,retired,married,primary,no,358,no,no,cellular,17,feb,364,11,999,0,unknown,yes
75,retired,married,secondary,no,3771,no,no,telephone,16,oct,186,1,183,1,failure,yes
63,retired,married,secondary,no,18016,no,no,cellular,7,jul,371,1,999,0,unknown,yes
67,retired,married,secondary,no,203,no,no,cellular,11,oct,405,1,266,2,success,yes
53,services,divorced,secondary,no,36,yes,yes,unknown,2,jul,25,1,417,1,success,yes
57,management,married,tertiary,no,830,yes,yes,cellular,8,may,662,1,367,1,success,yes
54,technician,married,secondary,no,0,no,no,telephone,30,apr,766,3,84,3,success,yes
47,technician,married,primary,no,235,no,no,cellular,2,mar,136,2,203,1,other,yes
36,admin.,single,tertiary,no,994,no,no,cellular,6,may,211,1,90,6,success,yes
41,management,married,tertiary,no,326,yes,no,cellular,5,may,788,1,999,0,unknown,yes
32,services,married,secondary,no,1129,yes,no,cellular,15,apr,903,2,341,2,failure,yes
35,admin.,married,secondary,no,-203,yes,no,cellular,11,jul,1649,2,999,0,unknown,yes
44,blue-collar,married,secondary,no,88,yes,no,cellular,2,jul,275,1,999,0,unknown,yes
81,retired,married,primary,no,243,no,no,cellular,27,jan,340,1,92,1,success,yes
78,retired,divorced,secondary,no,3219,no,no,cellular,24,feb,151,1,999,0,unknown,yes
46,blue-collar,married,secondary,no,456,no,yes,cellular,18,aug,618,6,999,0,unknown,yes
42,blue-collar,married,secondary,no,1598,yes,yes,cellular,16,apr,1463,2,999,0,unknown,yes
57,retired,married,primary,no,9367,no,no,cellular,14,may,700,4,92,7,success,yes
24,unemployed,single,secondary,no,2573,no,no,cellular,24,may,375,2,999,0,unknown,yes
35,management,divorced,tertiary,no,1723,yes,no,cellular,25,jul,862,1,999,0,unknown,yes
36,management,single,tertiary,no,2032,no,yes,cellular,20,nov,736,1,999,0,unknown,yes
34,admin.,married,secondary,no,1406,yes,no,cellular,20,aug,63,2,85,1,success,yes
33,services,married,secondary,no,114,no,yes,unknown,3,jul,676,1,999,0,unknown,yes
46,unemployed,single,tertiary,no,44,no,no,cellular,14,aug,225,1,999,0,unknown,yes
54,management,divorced,tertiary,no,2171,yes,yes,telephone,18,nov,1034,1,999,0,unknown,yes
26,unemployed,single,secondary,no,622,no,no,cellular,28,jan,1451,2,999,0,unknown,yes
31,management,divorced,tertiary,no,373,no,no,cellular,10,feb,132,6,999,0,unknown,yes
60,admin.,divorced,secondary,no,-41,yes,yes,cellular,6,feb,1658,1,262,1,failure,yes
43,management,single,tertiary,no,11891,no,no,cellular,4,dec,821,5,242,1,success,yes
52,retired,divorced,primary,no,-779,yes,yes,cellular,17,apr,709,1,999,0,unknown,yes
70,retired,married,secondary,no,2626,no,no,cellular,2,sep,140,2,999,0,unknown,yes
78,retired,divorced,primary,no,527,no,no,cellular,16,sep,193,1,999,0,unknown,yes
49,technician,single,secondary,no,1377,no,no,cellular,5,aug,935,1,999,0,unknown,yes
32,technician,single,secondary,no,1732,yes,no,cellular,14,aug,1871,3,999,0,unknown,yes
34,admin.,married,secondary,no,869,no,no,unknown,6,may,1677,1,999,0,unknown,yes
54,admin.,divorced,secondary,no,1693,no,no,cellular,30,apr,1277,1,87,2,other,yes
35,services,married,secondary,no,152,yes,no,unknown,2,jun,563,1,999,0,unknown,yes
24,student,single,secondary,no,689,no,no,cellular,8,sep,630,1,999,0,unknown,yes
36,admin.,single,secondary,no,11174,yes,no,cellular,15,apr,953,1,999,0,unknown,yes
34,admin.,married,tertiary,no,69,no,yes,cellular,25,nov,296,1,205,2,failure,yes
27,management,single,tertiary,no,6791,no,no,cellular,5,aug,179,2,69,26,other,yes
45,admin.,divorced,primary,no,429,yes,no,cellular,22,apr,147,1,181,1,success,yes
57,unknown,married,unknown,no,19268,no,no,unknown,23,oct,301,1,999,0,unknown,yes
40,management,married,tertiary,no,3352,yes,no,cellular,19,nov,639,2,27,1,success,yes
60,blue-collar,married,unknown,no,2090,yes,no,cellular,7,may,957,2,999,0,unknown,yes
27,admin.,single,secondary,no,4590,yes,no,cellular,10,nov,131,4,89,3,failure,yes
30,blue-collar,single,primary,no,253,yes,no,cellular,5,may,259,1,999,0,unknown,yes
28,management,single,tertiary,yes,1414,yes,no,cellular,8,jul,294,1,521,1,failure,yes
30,management,married,tertiary,no,4328,no,no,cellular,30,apr,262,3,189,11,other,yes
35,management,single,tertiary,no,1396,yes,no,cellular,13,may,809,1,300,1,failure,yes
40,entrepreneur,married,tertiary,no,3585,no,no,cellular,15,sep,506,3,999,0,unknown,yes
38,housemaid,married,primary,no,196,no,no,cellular,30,apr,574,1,999,0,unknown,yes
36,management,married,tertiary,no,254,no,no,cellular,3,feb,303,2,999,0,unknown,yes
37,unknown,single,tertiary,no,0,no,no,cellular,8,jun,257,2,97,1,success,yes
24,services,single,unknown,no,2022,no,no,cellular,23,apr,159,4,999,0,unknown,yes
36,technician,single,secondary,yes,-487,yes,no,cellular,17,apr,1080,1,999,0,unknown,yes
28,self-employed,single,tertiary,no,4579,no,no,cellular,12,jan,409,2,999,0,unknown,yes
25,student,single,secondary,no,679,no,no,cellular,25,oct,297,5,94,6,other,yes
35,management,married,tertiary,no,802,yes,no,cellular,6,may,686,2,999,0,unknown,yes
37,blue-collar,married,secondary,no,1330,no,no,cellular,30,apr,390,1,999,0,unknown,yes
61,management,married,tertiary,no,3371,no,no,cellular,28,sep,299,2,999,0,unknown,yes
32,management,single,tertiary,no,718,yes,no,cellular,29,dec,155,1,197,1,success,yes
42,admin.,divorced,secondary,no,241,yes,no,cellular,15,may,1012,3,999,0,unknown,yes
31,unemployed,single,secondary,no,1214,no,no,cellular,4,feb,974,1,999,0,unknown,yes
55,unknown,married,secondary,no,2206,no,no,cellular,12,aug,265,1,91,5,success,yes
40,blue-collar,married,primary,no,1841,yes,no,cellular,15,may,880,4,999,0,unknown,yes
31,management,married,tertiary,no,3,yes,yes,cellular,11,feb,331,1,999,0,unknown,yes
58,housemaid,divorced,secondary,no,0,no,no,cellular,2,jul,478,2,999,0,unknown,yes
30,services,married,secondary,no,48,yes,no,cellular,31,jul,662,13,999,0,unknown,yes
24,blue-collar,married,secondary,no,685,yes,no,unknown,26,may,896,3,999,0,unknown,yes
31,services,single,secondary,no,1709,no,yes,telephone,28,jan,944,3,999,0,unknown,yes
54,housemaid,married,tertiary,no,2473,no,no,cellular,5,mar,607,2,999,0,unknown,yes
71,retired,married,secondary,no,1712,no,no,cellular,11,feb,660,1,999,0,unknown,yes
28,admin.,single,secondary,no,707,yes,no,cellular,25,may,226,1,999,0,unknown,yes
38,blue-collar,single,tertiary,no,2885,yes,no,unknown,20,jun,1422,10,999,0,unknown,yes
37,management,single,tertiary,no,3141,no,no,cellular,4,may,384,2,999,0,unknown,yes
36,entrepreneur,single,secondary,no,866,yes,no,cellular,11,may,629,1,173,1,failure,yes
28,management,single,tertiary,no,874,yes,no,cellular,5,jun,509,1,999,0,unknown,yes
30,technician,single,secondary,no,2567,no,no,cellular,18,jun,813,4,999,0,unknown,yes
34,blue-collar,married,secondary,no,262,no,no,cellular,1,jun,339,1,999,0,unknown,yes
25,technician,single,secondary,no,1231,yes,no,cellular,27,feb,412,5,999,0,unknown,yes
30,technician,married,tertiary,no,2166,no,no,cellular,12,jan,316,2,999,0,unknown,yes
23,student,single,secondary,no,107,no,no,cellular,13,apr,256,5,181,2,success,yes
26,technician,single,secondary,no,941,no,yes,cellular,25,jul,784,1,999,0,unknown,yes
25,blue-collar,single,primary,no,292,yes,yes,cellular,18,may,1027,2,999,0,unknown,yes
23,student,single,secondary,no,431,no,no,cellular,13,aug,496,2,999,0,unknown,yes
32,blue-collar,married,primary,no,634,no,no,cellular,29,jan,696,1,999,0,unknown,yes
38,technician,married,secondary,no,0,yes,no,cellular,22,jul,1545,1,999,0,unknown,yes
31,admin.,married,secondary,no,879,yes,no,cellular,13,may,394,1,999,0,unknown,yes
54,technician,married,unknown,no,240,yes,no,cellular,29,oct,142,1,999,0,unknown,yes
51,technician,married,secondary,no,196,yes,yes,cellular,17,feb,88,1,999,0,unknown,yes
31,self-employed,single,tertiary,no,1815,no,no,telephone,9,feb,1541,1,999,0,unknown,yes
24,student,single,secondary,no,597,yes,no,cellular,20,apr,943,3,999,0,unknown,yes
28,management,single,tertiary,no,41,yes,no,cellular,15,may,885,3,352,2,other,yes
45,management,married,tertiary,no,1309,no,no,cellular,2,jul,367,1,999,0,unknown,yes
66,retired,married,unknown,no,2540,no,no,telephone,10,dec,441,2,156,1,other,yes
33,admin.,single,tertiary,no,475,yes,no,cellular,7,may,1046,1,999,0,unknown,yes
34,management,single,tertiary,no,1228,no,no,cellular,30,apr,580,2,84,8,success,yes
37,blue-collar,married,secondary,no,4321,no,no,cellular,5,jun,657,1,999,0,unknown,yes
58,management,married,tertiary,no,3864,yes,no,cellular,15,jul,815,4,999,0,unknown,yes
26,student,single,secondary,no,620,no,no,cellular,17,feb,104,1,999,0,unknown,yes
32,technician,single,secondary,no,324,no,yes,cellular,23,feb,432,1,999,0,unknown,yes
31,entrepreneur,single,secondary,no,0,no,no,telephone,13,nov,160,1,999,0,unknown,yes
33,management,single,tertiary,no,224,no,no,cellular,23,sep,409,2,92,4,success,yes
36,technician,divorced,secondary,no,3158,yes,no,cellular,3,jun,144,2,999,0,unknown,yes
33,management,single,tertiary,no,224,no,no,cellular,8,mar,241,2,999,0,unknown,yes
45,blue-collar,single,secondary,no,0,yes,no,cellular,26,apr,1472,1,192,4,failure,yes
55,entrepreneur,divorced,secondary,no,538,yes,no,cellular,7,aug,353,2,999,0,unknown,yes
41,technician,single,secondary,no,650,yes,no,cellular,20,nov,2420,3,999,0,unknown,yes
60,housemaid,married,secondary,no,0,no,no,telephone,3,aug,676,2,181,5,failure,yes
47,management,divorced,tertiary,no,12026,yes,no,telephone,27,oct,251,1,999,0,unknown,yes
36,management,single,tertiary,no,1400,yes,no,cellular,11,may,608,3,999,0,unknown,yes
50,technician,married,secondary,no,156,no,yes,cellular,14,jul,1130,3,999,0,unknown,yes
47,technician,married,secondary,no,335,no,no,cellular,4,may,417,1,76,1,success,yes
22,blue-collar,single,secondary,no,-51,yes,no,cellular,15,may,859,1,999,0,unknown,yes
49,unknown,married,primary,no,341,yes,yes,unknown,15,may,520,2,999,0,unknown,yes
30,management,single,tertiary,no,720,no,no,cellular,15,jan,1265,4,210,4,other,yes
28,student,single,tertiary,no,1562,no,no,cellular,15,feb,659,4,999,0,unknown,yes
26,admin.,single,secondary,yes,-930,yes,no,cellular,14,may,786,1,999,0,unknown,yes
77,retired,married,secondary,no,4112,no,no,telephone,26,jan,1616,1,95,2,success,yes
59,admin.,married,secondary,no,3735,no,no,cellular,18,mar,203,4,121,2,failure,yes
39,management,married,tertiary,no,285,yes,no,cellular,15,jul,838,3,999,0,unknown,yes
43,admin.,single,secondary,no,-247,yes,yes,cellular,2,feb,751,2,76,4,failure,yes
24,student,single,secondary,no,387,no,no,telephone,4,may,340,8,999,0,unknown,yes
60,retired,married,secondary,no,11,no,no,cellular,29,jun,265,1,586,2,failure,yes
40,management,married,tertiary,no,9366,no,no,cellular,11,nov,69,3,999,0,unknown,yes
35,blue-collar,married,secondary,no,0,yes,yes,unknown,29,may,543,1,999,0,unknown,yes
56,retired,married,tertiary,no,281,no,no,cellular,3,mar,96,2,999,0,unknown,yes
36,blue-collar,divorced,secondary,no,2843,no,no,cellular,14,aug,186,1,999,0,unknown,yes
27,student,single,tertiary,no,5169,yes,no,cellular,3,sep,431,1,466,3,success,yes
59,retired,married,secondary,no,6888,no,no,telephone,20,nov,1025,2,999,0,unknown,yes
73,retired,married,secondary,no,2850,no,no,cellular,17,nov,300,1,40,8,failure,yes
30,admin.,single,tertiary,no,305,no,no,cellular,30,apr,633,1,85,2,success,yes
32,student,single,secondary,no,1102,no,no,telephone,8,oct,194,1,999,0,unknown,yes
58,management,married,tertiary,no,1384,yes,no,cellular,27,mar,342,1,999,0,unknown,yes
41,entrepreneur,single,secondary,no,663,no,no,cellular,24,jul,1204,1,999,0,unknown,yes
26,student,single,tertiary,no,1134,no,no,cellular,21,apr,464,4,999,0,unknown,yes
58,retired,married,primary,no,565,no,no,telephone,8,oct,153,1,93,1,success,yes
35,blue-collar,married,secondary,no,262,no,no,cellular,15,sep,331,1,75,6,failure,yes
28,admin.,divorced,secondary,no,785,yes,no,unknown,8,may,442,2,999,0,unknown,yes
32,admin.,married,secondary,no,35,no,no,cellular,17,dec,324,3,126,3,success,yes
53,management,married,tertiary,no,597,no,no,unknown,22,feb,392,1,999,0,unknown,yes
41,entrepreneur,married,primary,no,0,no,no,cellular,3,jul,438,2,389,1,other,yes
33,services,divorced,secondary,no,44,no,yes,cellular,23,jul,529,1,999,0,unknown,yes
46,management,divorced,tertiary,no,1329,no,no,cellular,3,jul,247,2,999,0,unknown,yes
39,blue-collar,single,primary,no,0,yes,yes,cellular,13,may,1975,5,999,0,unknown,yes
36,services,single,secondary,no,0,yes,no,cellular,12,may,398,6,999,0,unknown,yes
22,unemployed,single,tertiary,no,993,no,no,cellular,28,jul,115,3,93,1,other,yes
43,blue-collar,married,secondary,no,184,no,yes,cellular,16,jul,1019,11,999,0,unknown,yes
77,retired,divorced,secondary,no,3417,no,no,cellular,12,nov,134,1,999,0,unknown,yes
37,management,single,tertiary,no,62,yes,no,cellular,2,aug,428,2,272,8,success,yes
22,student,single,secondary,no,107,no,no,cellular,14,apr,125,1,999,0,unknown,yes
41,entrepreneur,married,secondary,no,8491,yes,no,cellular,18,nov,929,1,999,0,unknown,yes
29,admin.,single,secondary,no,163,yes,yes,unknown,16,may,803,1,999,0,unknown,yes
29,technician,single,tertiary,no,615,yes,no,cellular,18,may,373,1,999,0,unknown,yes
33,blue-collar,married,secondary,no,1464,yes,no,unknown,23,may,588,3,999,0,unknown,yes
80,retired,married,secondary,no,668,no,no,telephone,8,jul,250,1,371,1,success,yes
37,technician,married,secondary,no,1707,yes,no,cellular,26,jul,546,2,784,3,failure,yes
60,technician,married,primary,no,65,yes,no,unknown,9,may,1028,2,999,0,unknown,yes
51,technician,married,secondary,no,6840,no,no,telephone,7,jul,257,1,999,0,unknown,yes
42,management,married,tertiary,no,976,no,no,cellular,19,aug,164,1,999,0,unknown,yes
33,entrepreneur,single,secondary,no,278,no,no,cellular,1,feb,563,5,999,0,unknown,yes
27,technician,single,secondary,no,643,no,no,telephone,14,oct,301,1,93,1,success,yes
47,technician,married,secondary,no,0,no,no,cellular,21,nov,591,1,10,1,failure,yes
26,management,single,tertiary,no,170,no,no,cellular,15,jun,129,1,999,0,unknown,yes
32,self-employed,single,tertiary,no,658,yes,no,cellular,27,mar,283,1,999,0,unknown,yes
50,management,married,tertiary,no,3463,no,yes,cellular,28,oct,96,1,999,0,unknown,yes
45,unemployed,married,secondary,no,891,yes,no,unknown,7,jan,118,1,999,0,unknown,yes
40,management,married,secondary,no,754,no,yes,cellular,6,apr,635,1,999,0,unknown,yes
26,blue-collar,single,secondary,yes,-36,yes,no,unknown,3,jun,482,2,999,0,unknown,yes
33,services,married,secondary,no,1697,no,no,cellular,4,may,489,1,182,1,success,yes
49,technician,married,tertiary,no,1071,no,no,cellular,17,jun,169,1,999,0,unknown,yes
45,technician,married,tertiary,no,377,yes,no,unknown,19,jun,835,3,999,0,unknown,yes
39,admin.,married,tertiary,no,1108,no,no,cellular,21,apr,204,1,999,0,unknown,yes
51,admin.,single,secondary,no,1994,no,no,unknown,18,jun,771,2,999,0,unknown,yes
34,admin.,married,tertiary,no,69,no,yes,cellular,4,aug,120,3,1,6,success,yes
29,technician,single,secondary,no,113,no,no,cellular,12,feb,328,2,183,4,success,yes
61,management,married,tertiary,no,0,no,no,cellular,16,oct,136,2,999,0,unknown,yes
49,technician,divorced,tertiary,no,1807,yes,no,cellular,12,mar,229,1,999,0,unknown,yes
31,technician,single,secondary,no,2544,no,no,cellular,15,jul,252,1,184,3,success,yes
46,housemaid,married,secondary,no,38,no,no,cellular,27,may,181,3,183,1,success,yes
41,self-employed,single,tertiary,no,1081,no,no,cellular,27,may,229,3,999,0,unknown,yes
59,blue-collar,divorced,primary,no,989,no,no,cellular,20,jul,125,2,999,0,unknown,yes
36,technician,divorced,secondary,no,54,yes,no,cellular,27,aug,1642,3,999,0,unknown,yes
31,management,single,tertiary,no,296,no,yes,cellular,8,jul,509,4,999,0,unknown,yes
60,admin.,married,tertiary,no,1614,no,no,cellular,20,aug,921,6,999,0,unknown,yes
38,technician,single,secondary,no,1130,no,no,cellular,4,jun,96,2,98,1,success,yes
31,technician,single,tertiary,no,703,yes,no,unknown,8,may,943,2,999,0,unknown,yes
30,services,married,secondary,no,517,no,no,cellular,11,dec,141,2,999,0,unknown,yes
37,blue-collar,married,primary,no,106,yes,no,cellular,25,aug,511,1,392,13,failure,yes
35,admin.,single,secondary,no,-32,no,yes,cellular,6,aug,366,2,178,9,success,yes
35,management,married,tertiary,no,925,no,no,cellular,8,jun,200,4,999,0,unknown,yes
83,retired,divorced,primary,no,1097,no,no,telephone,5,mar,181,1,999,0,unknown,yes
21,student,single,primary,no,8278,no,no,cellular,29,oct,445,1,999,0,unknown,yes
80,retired,married,primary,no,997,no,no,cellular,28,jan,151,1,91,3,success,yes
27,blue-collar,married,primary,no,-413,no,yes,unknown,27,jun,422,6,999,0,unknown,yes
34,management,single,unknown,no,6013,yes,no,cellular,18,may,612,1,999,0,unknown,yes
61,retired,married,primary,no,8729,no,no,cellular,30,oct,480,1,999,0,unknown,yes
59,retired,married,primary,no,3648,no,no,telephone,19,jun,1321,3,999,0,unknown,yes
24,student,single,secondary,no,23878,no,no,cellular,18,feb,185,1,999,0,unknown,yes
34,admin.,married,secondary,no,48,yes,no,cellular,7,may,1806,2,287,3,other,yes
72,retired,married,secondary,no,951,no,yes,cellular,12,mar,229,3,339,1,failure,yes
67,management,married,tertiary,no,405,no,no,cellular,7,aug,345,2,999,0,unknown,yes
35,entrepreneur,single,tertiary,no,145,yes,no,cellular,18,jul,799,2,999,0,unknown,yes
53,blue-collar,married,secondary,no,1777,yes,no,cellular,21,nov,796,5,154,1,failure,yes
59,technician,married,secondary,no,10925,no,no,cellular,21,apr,100,1,999,0,unknown,yes
38,admin.,married,secondary,no,1767,yes,no,cellular,12,nov,893,7,999,0,unknown,yes
38,management,married,tertiary,no,536,yes,no,cellular,22,jul,248,1,999,0,unknown,yes
39,admin.,divorced,secondary,no,112,no,no,cellular,16,sep,574,3,999,0,unknown,yes
51,technician,married,tertiary,no,0,no,no,cellular,7,may,662,2,66,2,success,yes
46,self-employed,single,secondary,no,526,no,no,cellular,30,apr,523,1,87,2,other,yes
40,admin.,married,secondary,no,2574,yes,no,cellular,15,may,432,1,176,1,failure,yes
50,unemployed,divorced,unknown,no,1088,no,no,cellular,2,feb,749,1,999,0,unknown,yes
32,technician,single,tertiary,no,1855,no,no,cellular,15,sep,126,2,134,1,other,yes
50,management,married,tertiary,no,346,no,no,cellular,6,feb,178,1,999,0,unknown,yes
25,student,single,unknown,no,277,no,no,cellular,27,may,311,2,999,0,unknown,yes
41,blue-collar,married,primary,no,1461,yes,no,unknown,6,jun,554,2,999,0,unknown,yes
42,unknown,single,unknown,no,942,no,no,cellular,27,jan,245,1,92,2,success,yes
33,technician,married,secondary,no,221,yes,no,cellular,13,may,669,1,355,4,failure,yes
31,management,married,tertiary,no,1331,no,no,unknown,5,nov,268,1,999,0,unknown,yes
35,technician,single,tertiary,no,13460,yes,no,cellular,15,may,1068,3,999,0,unknown,yes
54,technician,married,tertiary,no,395,no,no,cellular,30,apr,183,1,183,2,success,yes
44,services,married,primary,no,2557,yes,no,cellular,14,apr,250,1,181,8,success,yes
41,blue-collar,married,secondary,no,2689,yes,no,cellular,15,apr,135,1,999,0,unknown,yes
77,retired,married,secondary,no,4112,no,no,telephone,29,jul,426,1,184,3,success,yes
32,self-employed,married,primary,no,102,yes,no,cellular,18,jul,560,1,999,0,unknown,yes
95,retired,divorced,primary,no,2282,no,no,telephone,21,apr,207,17,999,0,unknown,yes
44,admin.,divorced,tertiary,no,558,yes,no,cellular,31,mar,262,2,999,0,unknown,yes
33,student,married,secondary,no,1536,no,no,cellular,6,aug,258,2,178,4,success,yes
56,blue-collar,single,secondary,no,663,no,yes,cellular,8,jul,819,3,999,0,unknown,yes
80,retired,married,secondary,no,8304,no,no,telephone,9,jun,712,1,64,12,failure,yes
52,technician,married,secondary,no,137,no,no,cellular,6,jul,227,2,999,0,unknown,yes
39,technician,divorced,tertiary,yes,3,no,no,cellular,6,may,488,1,999,0,unknown,yes
